refs,hyps,same_indices,random_indices,same_index_bleu1,different_index_bleu1,same_index_bleu2,different_index_bleu2,same_index_bleu3,different_index_bleu3,same_index_bleu4,different_index_bleu4,same_index_rouge,different_index_rouge,same_index_bert,different_index_bert,same_index_bleurt,different_index_bleurt
in der nacht ist im nordosten in ostbayern und im bergland teilweise schnee oder gefrierender regen möglich .,"{'im nordosten bayerns sowie in der osthälfte fällt heute nacht schnee oder gefrierender regen .', '11January_2011_Tuesday_tagesschau-8021'}","(578, 578)","[174, 13]",54.58205020519881,18.710139700632354,39.94997008270052,11.181447127419517,27.190689545695275,0.0,19.24443345974271,0.0,47.70283479957892,19.314683442601666,84.75157618522644,63.18439841270447,0.708032488822937,0.24294988811016083
im süden verläuft der tag teilweise freundlich .,"{'im süden wird es in den nächsten tagen recht freundlich teilweise noch längere zeit .', '11January_2011_Tuesday_tagesschau-8032'}","(579, 579)","[311, 532]",33.333333333333336,11.942188509563156,15.430334996209194,7.094717166304939,0.0,0.0,0.0,0.0,29.74015950598347,13.736263736245045,82.18404650688171,64.40577507019043,0.4996680021286011,0.2156517058610916
später ziehen dort auch wolken mit etwas regen auf .,"{'im laufe des tages werden die wolken von westen wieder dichter und bringen regen .', '11November_2009_Wednesday_tagesschau-8041'}","(580, 580)","[301, 398]",19.999999999999996,4.065696597405992,0.0,0.0,0.0,0.0,0.0,0.0,22.28571428564523,5.865886245075155,75.88934898376465,60.35999059677124,0.5450243353843689,0.11893534660339355
der wind weht schwach bis mäßig aus süd bis südwest .,"{'der wind weht schwach bis mäßig an der see auch frisch .', '11November_2009_Wednesday_tagesschau-8042'}","(581, 581)","[105, 586]",58.333333333333336,13.333333333333334,51.49286505444373,0.0,47.335252868199454,0.0,43.36189090348677,0.0,60.64073226538829,14.857142857073798,85.2067768573761,62.3461127281189,0.29455891251564026,0.1898382604122162
mehr wolken als sonne gibt es im norden und osten tropfen fallen nur vereinzelt .,"{'07April_2011_Thursday_tagesschau-8101', 'im norden und nordosten deutschlands gibt es morgen viele wolken aber nur ganz vereinzelt ein paar tropfen .'}","(582, 582)","[228, 155]",55.55555555555555,18.18181818181818,31.31121455425747,0.0,18.29896873800057,0.0,0.0,0.0,35.77712609964235,18.181818181768183,80.59406876564026,65.00236392021179,0.5109543204307556,0.16015882790088654
und nun die wettervorhersage für morgen mittwoch den dreißigsten märz .,"{'und nun die wettervorhersage für morgen mittwoch den dreißigsten märz .', '29March_2011_Tuesday_tagesschau-8108'}","(583, 583)","[568, 589]",100.00000000000004,12.214194735660788,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,13.507071349090833,100.0,63.21053504943848,0.9633428454399109,0.12275201082229614
an der nordsee morgen fünfzehn am hochrhein immerhin bis dreiundzwanzig grad .,"{'27May_2011_Friday_tagesschau-8129', 'am tag fünfzehn grad an der nordsee und dreiundzwanzig grad am oberrhein .'}","(584, 584)","[109, 575]",61.538461538461554,28.496906152442428,39.223227027636796,15.112766687421516,24.09339418591454,0.0,0.0,0.0,47.84713375790443,34.1763499658126,84.32082533836365,78.33716869354248,0.6025770902633667,0.5482915639877319
im norden und in der mitte verläuft die nacht meist klar im süden regnet es gebietsweise .,"{'16June_2010_Wednesday_tagesschau-8148', 'im norden und in der mitte deutschlands ist es heute nacht vielerorts klar im süden regnet es teilweise kräftig .'}","(585, 585)","[441, 471]",64.99999999999999,10.000000000000002,55.48826333938604,0.0,49.288159365841445,0.0,43.319877589068106,0.0,69.36420661342702,11.094564407972461,82.98694491386414,64.47531580924988,0.733820378780365,0.16299422085285187
der regen zieht im laufe der nacht richtung main .,"{'davor und dahinter gibt es dichte wolken mitunter auch dichtere wolken .', '16June_2010_Wednesday_tagesschau-8149'}","(586, 586)","[616, 364]",8.333333333333332,19.47001957678512,0.0,0.0,0.0,0.0,0.0,0.0,8.94428152486229,21.693121693096163,62.762582302093506,66.34703278541565,0.20792409777641296,0.368480920791626
heute nacht gibt es hier und da schauer an der nordsee auch kurze gewitter .,"{'heute nacht gibt es hier und da schauer an der nordsee auch einzelne gewitter .', '20October_2010_Wednesday_tagesschau-8210'}","(587, 587)","[541, 341]",93.33333333333336,0.5464744489458513,89.44271909999159,0.0,85.05807405659806,0.0,82.42367502646057,0.0,93.33333333328332,4.506996420442249,98.40299487113953,64.08608555793762,0.7594818472862244,0.12059688568115234
in der südwesthälfte morgen teils wolken teils längere zeit sonnenschein .,"{'im süden zeigt sich morgen neben dichten wolken auch zeitweise die sonne .', '20October_2010_Wednesday_tagesschau-8214'}","(588, 588)","[465, 273]",23.076923076923073,12.473426467088238,0.0,0.0,0.0,0.0,0.0,0.0,24.659863945514697,12.876455628386699,74.00752305984497,63.405632972717285,0.547940731048584,0.13308289647102356
die norddeutschen kennen es ja heute schon aber es wird jetzt auch die süddeutschen treffen .,"{'14September_2010_Tuesday_heute-8237', 'der norden deutschlands hat ja heute in der nacht schon ein paar schneeschauer im gepäck vor allen dingen im süden .'}","(589, 589)","[23, 615]",19.04761904761905,6.250000000000001,9.759000729485333,0.0,0.0,0.0,0.0,0.0,20.872950512771695,6.946747742698401,69.19564604759216,64.94313478469849,0.3055999279022217,0.2280435711145401
dreh und angelpunkt ist nämlich dieses tiefdruckgebiet über dem nordatlantik es schickt uns den regen letztendlich erst einmal nach norddeutschland aber dann heute nacht mehr und mehr in die mitte .,"{'im norden deutschlands verlagert sich das wolkenband eines tiefausläufers über die nordsee in der nacht richtung mitte .', '14September_2010_Tuesday_heute-8238'}","(590, 590)","[188, 150]",16.189059508257078,7.142857142857142,6.800765282567004,0.0,0.0,0.0,0.0,0.0,14.42888021783826,7.975813417725853,67.74768233299255,64.95948433876038,0.20664793252944946,0.12548917531967163
und es kommt ein neues tief das uns morgen abend dann erreichen wird an der nordsee zum teil mit schweren sturmböen .,"{'14September_2010_Tuesday_heute-8239', 'ein neues tief sorgt bei uns in der nordhälfte für teilweise schwere sturmböen vereinzelt mit orkanartigen böen .'}","(591, 591)","[98, 256]",35.588329018524796,8.333333333333332,18.310044222789276,0.0,11.882732110376478,0.0,0.0,0.0,34.32038834948655,9.319169483275434,75.71602463722229,63.683611154556274,0.576511025428772,0.3378187417984009
die nächte werden auch im moment jetzt sehr warm sein .,"{'09June_2010_Wednesday_heute-8259', 'in der zweiten nachthälfte bleibt es noch warm .'}","(592, 592)","[517, 416]",17.794164509262398,19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,19.611650485408884,20.640627553465396,73.7997829914093,67.10236072540283,0.588579535484314,0.3768375515937805
die kommende nacht teilweise nicht unter zwanzig grad in einigen städten .,"{'09June_2010_Wednesday_heute-8260', 'in der nacht sind auch nur vier grad höchsttemperaturen möglich .'}","(593, 593)","[151, 629]",33.203662410264094,11.111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,25.988885256579046,12.280483248156159,70.95613479614258,65.53109288215637,0.2985950708389282,0.20191703736782074
atlantische tiefausläufer bringen uns die ganze woche über regenfälle und zum teil stürmische winde .,"{'12December_2011_Monday_tagesschau-8269', 'ein tiefausläufer lenkt von nordwesten regenwolken und stürmische winde heran .'}","(594, 594)","[379, 72]",31.597451290858128,6.065306597126336,14.820518350489419,0.0,0.0,0.0,0.0,0.0,36.76158096045955,7.428571428563592,76.64579749107361,67.18553304672241,0.530161440372467,0.10243064910173416
am tag dichte wolken aber auch lücken dazu einige schauer an den nordwestseiten der gebirge kann es auch längere zeit regnen oder schneien .,"{'19October_2010_Tuesday_tagesschau-8289', 'am tag dichte wolkenfelder dabei regnet es gebietsweise im nordwesten und an den alpen schneit es teilweise kräftig .'}","(595, 595)","[431, 385]",28.317598348190263,10.000000000000002,19.046210189193328,0.0,11.79306613939746,0.0,0.0,0.0,31.712034037591053,9.99999999995,73.43873977661133,67.1543836593628,0.46173095703125,0.25724107027053833
am abend zum teil bis in tiefere lagen .,"{'19October_2010_Tuesday_tagesschau-8290', 'gegen abend muss dann auch mit bodenfrost gerechnet werden .'}","(596, 596)","[510, 125]",19.999999999999996,10.510841176326924,0.0,0.0,0.0,0.0,0.0,0.0,20.936957779003677,7.936507936515344,70.19590139389038,65.36271572113037,0.32165515422821045,0.11079946160316467
auch vereinzelte graupelschauer oder kurze gewitter sind dabei .,"{'es kann einige hagel geben zum teil mit blitz und donner .', '19October_2010_Tuesday_tagesschau-8291'}","(597, 597)","[264, 155]",8.333333333333332,30.769230769230774,0.0,16.012815380508716,0.0,0.0,0.0,0.0,9.157509157440758,32.87981859404077,63.31995129585266,71.73197865486145,0.18514776229858398,0.36175328493118286
am sonntag legt der wind noch zu dazu von nordwesten wolken und etwas regen .,"{'24November_2011_Thursday_tagesschau-8341', 'am sonntag wird es windig und in der nordwesthälfte wolkig es regnet vereinzelt noch etwas .'}","(598, 598)","[368, 163]",43.74999999999999,14.285714285714283,17.07825127659933,0.0,0.0,0.0,0.0,0.0,38.62936688523374,15.970515970450775,76.32463574409485,68.2332992553711,0.6082459092140198,0.20979222655296326
am montag meist trocken bei einer mischung aus sonne und wolken .,"{'am montag meist trocken sonne und wolken im tagesverlauf .', '24November_2011_Thursday_tagesschau-8342'}","(599, 599)","[470, 224]",65.49846024623854,22.619737864359525,54.582050205198755,0.0,45.0564897182701,0.0,32.16094349518414,0.0,71.55425219938343,19.324894514747236,84.44761037826538,67.4728274345398,0.6185095906257629,0.0963941439986229
hallo und guten abend .,"{'hallo und guten abend .', '28September_2010_Tuesday_heute-8343'}","(600, 600)","[328, 222]",100.00000000000004,6.666666666666667,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,7.456140350810321,100.00002384185791,64.57456350326538,0.983094334602356,0.23113781213760376
regenreiche tage bei uns in deutschland und dadurch auch die lage an einigen flüssen im osten immer noch angespannt .,"{'in den vergangenen tagen gab es in skandinavien vielerorts schauer und gewitter die besonders in der osthälfte unwetterartig ausfallen können .', '28September_2010_Tuesday_heute-8344'}","(601, 601)","[333, 122]",19.04761904761905,19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,19.4890214934857,16.531103219100675,66.03469848632812,71.80795669555664,0.24212756752967834,0.2803540825843811
am rhein werden es dann wenigstens mal so fünfzehn bis maximal siebzehn grad .,"{'am rhein morgen fünfzehn am niederrhein bis siebzehn grad .', '28September_2010_Tuesday_heute-8355'}","(602, 602)","[21, 250]",46.92240322249477,8.556951983876534,32.379534425418335,0.0,20.63373300906822,0.0,0.0,0.0,55.34188034186644,11.184210526315402,77.53589153289795,66.9320285320282,0.3647266626358032,0.34185439348220825
am sonntag überall unbeständiges wetter teilweise kräftige regenfälle teilweise auch gewitter .,"{'27May_2010_Thursday_tagesschau-8382', 'am sonntag unbeständiges wetter teilweise regnet es kräftig auch gewitter sind mit dabei .'}","(603, 603)","[17, 235]",57.14285714285717,12.638980516343251,41.93139346887674,0.0,24.469914286107727,0.0,0.0,0.0,60.822898032137594,14.704632384173957,87.26325035095215,64.99789953231812,0.6913557052612305,0.16125038266181946
sie bringen kräftige schauer und gewitter .,"{'29March_2010_Monday_tagesschau-8387', 'dabei breiten sich zum teil kräftige schauer und gewitter aus .'}","(604, 604)","[470, 357]",45.45454545454545,38.46153846153847,36.92744729379982,17.90287185098582,31.1765953881872,0.0,24.808415001701817,0.0,50.77658303457917,30.769230769180773,87.72816061973572,75.92280507087708,0.5969622731208801,0.34292107820510864
die luft die in den kommenden tagen zu uns strömt ist dann kälter .,"{'in den nächsten tagen bestimmt das tief über großbritannien unser wetter .', '29March_2010_Monday_tagesschau-8388'}","(605, 605)","[458, 368]",28.216057496353802,15.708747653616582,14.735355447829402,0.0,0.0,0.0,0.0,0.0,30.41144901606695,18.420724872322825,71.69807553291321,66.29184484481812,0.23116344213485718,0.22918733954429626
wechselhaft bleibt es .,"{'wechselhaft geht es dann auch ins wochenende .', '29March_2010_Monday_tagesschau-8389'}","(606, 606)","[409, 142]",37.5,16.10308485161327,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666660742,18.190298507440197,82.44851231575012,69.31189298629761,0.3167145252227783,0.3322722613811493
am tag ist es im westen freundlich sonst sonne und dichtere wolken im wechsel hier und da fallen einzelne schauer .,"{'03September_2010_Friday_tagesschau-8428', 'am tag ist es im westen zunächst noch freundlich sonst sonne und wolken im wechsel nur hier und da schauer .'}","(607, 607)","[350, 114]",85.7142857142857,2.928857090174741,74.64200272921784,0.0,61.67383923215626,0.0,47.782911636821204,0.0,85.7142857142357,5.225225225235258,90.23761749267578,64.95606303215027,0.5099766850471497,0.12544894218444824
im osten und südosten sind gewitter möglich .,"{'im osten und südosten sind einzelne gewitter möglich .', '03September_2010_Friday_tagesschau-8429'}","(608, 608)","[590, 593]",88.8888888888889,22.22222222222222,81.6496580927726,0.0,72.49202486685948,0.0,59.694917920196445,0.0,93.4730056405521,18.571428571359508,97.38861918449402,66.25406742095947,0.7789669036865234,0.1269557774066925
am sonntag wird es wieder unbeständiger mit einzelnen schauern und gewittern die örtlich heftig sein können .,"{'am sonntag wieder unbeständiges wetter mit schauern und gewittern die teilweise kräftig sein können .', '13August_2009_Thursday_tagesschau-8491'}","(609, 609)","[7, 291]",64.17937672981616,11.942188509563156,49.063258647852145,0.0,36.49737110570295,0.0,24.401942159605262,0.0,68.21911196907547,13.736263736245045,88.03261518478394,63.63148093223572,0.7457366585731506,0.16739055514335632
die neue woche beginnt noch wechselhaft und etwas kühler .,"{'am montag wieder wechselhaft und ein wenig kühler .', '13August_2009_Thursday_tagesschau-8492'}","(610, 610)","[375, 581]",39.77063630286087,8.333333333333332,29.82797722714566,0.0,0.0,0.0,0.0,0.0,41.87391555808737,8.662961752148677,82.93834328651428,62.56895065307617,0.5131229758262634,0.22339478135108948
von westen erreicht uns ein neues atlantiktief mit zum teil kräftigen regenfällen und heftigen gewittern .,"{'von westen macht sich aber im tagesverlauf ein atlantischer tiefausläufer bemerkbar der für teilweise heftige schauer und gewitter sorgt .', '25August_2010_Wednesday_tagesschau-8507'}","(611, 611)","[139, 263]",24.999999999999996,14.108028748176901,11.470786693528089,0.0,0.0,0.0,0.0,0.0,27.11640211633577,15.205724508016866,73.42333197593689,65.39433002471924,0.5320653915405273,0.33498603105545044
im süden bleibt es morgen unter hochdruckeinfluss zunächst noch recht freundlich und warm .,"{'im süden deutschlands wird es morgen dank hochdruckeinfluss noch recht warm .', '25August_2010_Wednesday_tagesschau-8508'}","(612, 612)","[294, 570]",63.48612936679603,3.3059777644317307,44.206066343488196,0.0,0.0,0.0,0.0,0.0,68.42576028619216,7.703032415486078,86.86602711677551,68.27030777931213,0.6682842969894409,0.06738881766796112
heute nacht breitet sich von westen regen aus der teilweise ergiebig sein kann .,"{'25August_2010_Wednesday_tagesschau-8509', 'in der nacht kommt von westen kräftiger regen auf der sich im südwesten teilweise ergiebig ausbreitet .'}","(613, 613)","[35, 239]",52.94117647058824,3.065662009762019,25.724787771376327,0.0,0.0,0.0,0.0,0.0,50.67258717506885,4.629629629637036,78.91556024551392,62.897419929504395,0.5528890490531921,0.10772628337144852
dort morgen sommerlich heiße dreißig grad im emsland kühle sechzehn grad .,"{'am tag dreiundzwanzig grad an der nordsee und achtzehn grad im breisgau .', '25August_2010_Wednesday_tagesschau-8516'}","(614, 614)","[42, 151]",30.769230769230774,6.065306597126336,16.012815380508716,0.0,0.0,0.0,0.0,0.0,23.923566878923538,7.428571428563592,70.77317833900452,64.63080048561096,0.2899433672428131,0.34558457136154175
und nun die wettervorhersage für morgen dienstag den fünften januar .,"{'04January_2010_Monday_tagesschau-8544', 'und nun die wettervorhersage für morgen dienstag den fünften januar .'}","(615, 615)","[331, 290]",100.00000000000004,11.031211282307444,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,11.684125705039227,100.0,63.28843832015991,0.9669466614723206,0.1423652023077011
